Product Name,Manufacturer,Color,Brand,Order Date,Fiscal Month Of Year Name,Sales Quantity,Sales Amount,Customer Count,Delivered Quantity
Adventure Works Laptop16 M1601 White,Adventure Works,White,Adventure Works,2009-12-10 00:00:00,Dec,13,7787,1,2
Adventure Works Laptop19 X1900 Black,Adventure Works,Black,Adventure Works,2007-02-26 00:00:00,Feb,8,10392,1,
Adventure Works Laptop19 X1900 Black,Adventure Works,Black,Adventure Works,2007-02-26 00:00:00,Mar,,,,8
Adventure Works Laptop19 X1900 Black,Adventure Works,Black,Adventure Works,2007-09-21 00:00:00,Sep,3,3897,1,1
Adventure Works Laptop19 X1900 Black,Adventure Works,Black,Adventure Works,2007-09-21 00:00:00,Oct,,,,2
Adventure Works Laptop19W X1980 Red,Adventure Works,Red,Adventure Works,2007-09-21 00:00:00,Sep,8,10392,1,5
Adventure Works Laptop19W X1980 Red,Adventure Works,Red,Adventure Works,2007-09-21 00:00:00,Oct,,,,3
Adventure Works Laptop8.9 E0890 Red,Adventure Works,Red,Adventure Works,2007-03-05 00:00:00,Mar,7,2282,4,7
Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Silver,Adventure Works,2008-02-21 00:00:00,Feb,9,2934,6,2
Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Silver,Adventure Works,2008-02-21 00:00:00,Mar,,,,7
Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Silver,Adventure Works,2009-03-16 00:00:00,Mar,14,4564,1,14
Adventure Works Laptop8.9 E0890 White,Adventure Works,White,Adventure Works,2009-08-31 00:00:00,Aug,14,4564,1,
Adventure Works Laptop8.9 E0890 White,Adventure Works,White,Adventure Works,2009-08-31 00:00:00,Sep,,,,14
Adventure Works LCD15 E100 White,Adventure Works,White,Adventure Works,2008-08-27 00:00:00,Aug,2,198,1,
Adventure Works LCD15 E100 White,Adventure Works,White,Adventure Works,2008-08-27 00:00:00,Sep,,,,2
Adventure Works LCD17 E200 Black,Adventure Works,Black,Adventure Works,2007-10-06 00:00:00,Oct,6,594,1,6
Adventure Works LCD17 E200 Black,Adventure Works,Black,Adventure Works,2009-04-17 00:00:00,Apr,3,297,1,3
Adventure Works LCD17 E200 White,Adventure Works,White,Adventure Works,2007-03-01 00:00:00,Mar,3,297,1,3
Adventure Works LCD17W E203 White,Adventure Works,White,Adventure Works,2009-02-18 00:00:00,Feb,1,129,1,1
Adventure Works LCD19 E108 White,Adventure Works,White,Adventure Works,2008-01-15 00:00:00,Jan,7,973,1,7
Adventure Works LCD19 E108 White,Adventure Works,White,Adventure Works,2009-10-24 00:00:00,Oct,15,2085,1,4
Adventure Works LCD19 E108 White,Adventure Works,White,Adventure Works,2009-10-24 00:00:00,Nov,,,,11
Adventure Works LCD19 E108 White,Adventure Works,White,Adventure Works,2009-12-03 00:00:00,Dec,14,1946,1,14
Adventure Works LCD19W M100 Black,Adventure Works,Black,Adventure Works,2009-06-14 00:00:00,Jun,13,2327,1,13
Adventure Works LCD20 M210 White,Adventure Works,White,Adventure Works,2008-04-17 00:00:00,Apr,5,1295,3,5
Adventure Works LCD20 M210 White,Adventure Works,White,Adventure Works,2008-07-01 00:00:00,Jul,1,259,1,1
Adventure Works LCD22W M200 Black,Adventure Works,Black,Adventure Works,2009-04-13 00:00:00,Apr,1,679,1,1
Adventure Works Wall Lamp E2150 Black,Adventure Works,Black,Adventure Works,2007-08-23 00:00:00,Aug,8,960,1,3
Adventure Works Wall Lamp E2150 Black,Adventure Works,Black,Adventure Works,2007-08-23 00:00:00,Sep,,,,5
Adventure Works Wall Lamp E2150 Black,Adventure Works,Black,Adventure Works,2008-06-03 00:00:00,Jun,1,120,1,1
Adventure Works Wall Lamp E2150 Black,Adventure Works,Black,Adventure Works,2008-11-15 00:00:00,Nov,8,960,1,8
Adventure Works Wall Lamp E2150 Black,Adventure Works,Black,Adventure Works,2009-07-09 00:00:00,Jul,12,1440,1,12
Adventure Works Wall Lamp E3150 Grey,Adventure Works,Grey,Adventure Works,2009-07-30 00:00:00,Jul,13,1326,1,
Adventure Works Wall Lamp E3150 Grey,Adventure Works,Grey,Adventure Works,2009-07-30 00:00:00,Aug,,,,13
Adventure Works Wall Lamp E3150 Silver,Adventure Works,Silver,Adventure Works,2007-02-02 00:00:00,Feb,5,510,1,5
Adventure Works Wall Lamp E3150 Silver,Adventure Works,Silver,Adventure Works,2008-05-09 00:00:00,May,8,816,1,8
Adventure Works Wall Lamp E3150 Silver,Adventure Works,Silver,Adventure Works,2009-12-17 00:00:00,,14,1428,1,14
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2007-02-04 00:00:00,Feb,15,375,1,15
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2007-02-28 00:00:00,Feb,15,375,1,
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2007-02-28 00:00:00,Mar,,,,15
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2007-08-18 00:00:00,Aug,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2008-07-10 00:00:00,Jul,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2008-09-28 00:00:00,Sep,13,325,1,
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2008-09-28 00:00:00,Oct,,,,13
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2008-12-11 00:00:00,Dec,15,375,1,15
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2009-02-15 00:00:00,Feb,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2009-05-24 00:00:00,May,5,125,1,1
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2009-05-24 00:00:00,Jun,,,,4
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2009-07-22 00:00:00,Jul,13,325,1,8
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2009-07-22 00:00:00,Aug,,,,5
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2009-10-08 00:00:00,Oct,14,350,1,14
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2009-12-07 00:00:00,,,,,7
Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Black,Contoso,2009-12-07 00:00:00,Dec,15,375,1,8
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2007-02-02 00:00:00,Feb,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2007-12-03 00:00:00,Dec,14,350,1,14
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2008-06-14 00:00:00,Jun,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2008-08-17 00:00:00,Aug,15,375,1,15
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2008-10-08 00:00:00,Oct,14,350,1,14
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2008-12-15 00:00:00,Dec,15,375,1,15
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2009-01-29 00:00:00,Feb,,,,15
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2009-01-29 00:00:00,Jan,15,375,1,
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2009-06-05 00:00:00,Jun,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2009-08-07 00:00:00,Aug,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2009-12-16 00:00:00,,,,,14
Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Red,Contoso,2009-12-16 00:00:00,Dec,14,350,1,
Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",White,Contoso,2007-12-17 00:00:00,Dec,15,375,1,15
Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",White,Contoso,2008-10-12 00:00:00,Oct,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",White,Contoso,2008-10-27 00:00:00,Oct,13,325,1,
Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",White,Contoso,2008-10-27 00:00:00,Nov,,,,13
Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",White,Contoso,2008-12-09 00:00:00,Dec,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",White,Contoso,2009-03-09 00:00:00,Mar,13,325,1,13
Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",White,Contoso,2009-12-13 00:00:00,,,,,13
Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",White,Contoso,2009-12-13 00:00:00,Dec,13,325,1,
Contoso 16GB Mp5 Player M1600 Red,"Contoso, Ltd",Red,Contoso,2009-06-28 00:00:00,Jun,11,2199,1,
Contoso 16GB Mp5 Player M1600 Red,"Contoso, Ltd",Red,Contoso,2009-06-28 00:00:00,Jul,,,,11
Contoso 16GB Mp5 Player M1600 Red,"Contoso, Ltd",Red,Contoso,2009-10-14 00:00:00,Oct,6,1199,1,6
Contoso 1G MP3 Player E100 White,"Contoso, Ltd",White,Contoso,2007-07-19 00:00:00,Jul,6,87,1,6
Contoso 2G MP3 Player E200 Blue,"Contoso, Ltd",Blue,Contoso,2009-03-22 00:00:00,Mar,15,324,1,13
Contoso 2G MP3 Player E200 Blue,"Contoso, Ltd",Blue,Contoso,2009-03-22 00:00:00,Apr,,,,2
Contoso 2G MP3 Player E200 Red,"Contoso, Ltd",Red,Contoso,2008-12-24 00:00:00,Dec,9,194,1,3
Contoso 2G MP3 Player E200 Red,"Contoso, Ltd",Red,Contoso,2008-12-24 00:00:00,Jan,,,,6
Contoso 2-Line Corded Cordless Telephone M202 White,"Contoso, Ltd",White,Contoso,2007-08-28 00:00:00,Aug,5,145,1,
Contoso 2-Line Corded Cordless Telephone M202 White,"Contoso, Ltd",White,Contoso,2007-08-28 00:00:00,Sep,,,,5
Contoso 2-Line Speakerphone M109 White,"Contoso, Ltd",White,Contoso,2008-11-17 00:00:00,Nov,11,396,1,11
Contoso 3 Handset Cordless Phone System E30 Grey,"Contoso, Ltd",Grey,Contoso,2008-11-21 00:00:00,Nov,9,153,1,4
Contoso 3 Handset Cordless Phone System E30 Grey,"Contoso, Ltd",Grey,Contoso,2008-11-21 00:00:00,Dec,,,,5
Contoso 32GB Video MP3 Player M3200 Black,"Contoso, Ltd",Black,Contoso,2008-10-13 00:00:00,Oct,10,2550,1,10
Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",White,Contoso,2007-09-18 00:00:00,Sep,12,432,1,12
Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",White,Contoso,2007-11-22 00:00:00,Nov,8,288,1,5
Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",White,Contoso,2007-11-22 00:00:00,Dec,,,,3
Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",White,Contoso,2009-01-08 00:00:00,Jan,8,288,1,8
Contoso 4G MP3 Player E400 Green,"Contoso, Ltd",Green,Contoso,2009-08-17 00:00:00,Aug,14,840,1,14
Contoso 4G MP3 Player E400 Orange,"Contoso, Ltd",Orange,Contoso,2008-06-02 00:00:00,Jun,13,780,1,13
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-01-13 00:00:00,Jan,6,360,5,6
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-01-28 00:00:00,Feb,,,,7
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-01-28 00:00:00,Jan,7,420,5,
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-02-12 00:00:00,Feb,5,300,5,5
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-03-01 00:00:00,Mar,6,360,5,6
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-03-21 00:00:00,Mar,5,300,5,3
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-03-21 00:00:00,Apr,,,,2
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-04-09 00:00:00,Apr,7,420,5,7
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-04-30 00:00:00,Apr,7,420,5,
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-04-30 00:00:00,May,,,,7
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-05-22 00:00:00,May,7,420,5,6
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-05-22 00:00:00,Jun,,,,1
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-05-30 00:00:00,May,1,60,1,
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-05-30 00:00:00,Jun,,,,1
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-06-18 00:00:00,Jun,3,180,2,3
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-06-19 00:00:00,Jun,3,180,3,2
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-06-19 00:00:00,Jul,,,,1
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-07-16 00:00:00,Jul,7,420,5,7
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-08-16 00:00:00,Aug,5,300,5,5
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-09-18 00:00:00,Sep,8,480,5,8
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-10-27 00:00:00,Oct,10,600,5,
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-10-27 00:00:00,Nov,,,,10
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2007-12-02 00:00:00,Dec,5,300,5,5
Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Silver,Contoso,2009-03-06 00:00:00,Mar,5,300,1,5
Contoso 4-Line Corded Cordless Telephone M203 Black,"Contoso, Ltd",Black,Contoso,2009-09-13 00:00:00,Sep,12,396,1,12
Contoso 4-Line Corded Cordless Telephone M203 Grey,"Contoso, Ltd",Grey,Contoso,2009-11-27 00:00:00,Nov,4,132,1,
Contoso 4-Line Corded Cordless Telephone M203 Grey,"Contoso, Ltd",Grey,Contoso,2009-11-27 00:00:00,Dec,,,,4
Contoso 4-Line Expandable Cordless Phone System M900 Black,"Contoso, Ltd",Black,Contoso,2008-02-16 00:00:00,Feb,7,154,1,7
Contoso 4-Line Expandable Cordless Phone System M900 White,"Contoso, Ltd",White,Contoso,2007-08-21 00:00:00,Aug,12,264,1,7
Contoso 4-Line Expandable Cordless Phone System M900 White,"Contoso, Ltd",White,Contoso,2007-08-21 00:00:00,Sep,,,,5
Contoso 4-Line Expandable Cordless Phone System M900 White,"Contoso, Ltd",White,Contoso,2009-08-06 00:00:00,Aug,9,198,1,9
Contoso 512MB MP3 Player E51 Blue,"Contoso, Ltd",Blue,Contoso,2009-08-19 00:00:00,Aug,13,169,1,13
Contoso 512MB MP3 Player E51 Silver,"Contoso, Ltd",Silver,Contoso,2007-08-14 00:00:00,Aug,3,39,2,3
Contoso 512MB MP3 Player E51 Silver,"Contoso, Ltd",Silver,Contoso,2009-08-29 00:00:00,Aug,13,169,1,
Contoso 512MB MP3 Player E51 Silver,"Contoso, Ltd",Silver,Contoso,2009-08-29 00:00:00,Sep,,,,13
Contoso 8GB Clock & Radio MP3 Player X850 Blue,"Contoso, Ltd",Blue,Contoso,2008-02-24 00:00:00,Feb,4,1197,1,
Contoso 8GB Clock & Radio MP3 Player X850 Blue,"Contoso, Ltd",Blue,Contoso,2008-02-24 00:00:00,Mar,,,,4
Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",Green,Contoso,2009-04-11 00:00:00,Apr,8,2394,1,8
Contoso 8GB Clock & Radio MP3 Player X850 Silver,"Contoso, Ltd",Silver,Contoso,2009-09-28 00:00:00,Sep,6,1795,1,
Contoso 8GB Clock & Radio MP3 Player X850 Silver,"Contoso, Ltd",Silver,Contoso,2009-09-28 00:00:00,Oct,,,,6
Contoso 8GB MP3 Player new model M820 Black,"Contoso, Ltd",Black,Contoso,2009-03-08 00:00:00,Mar,9,1206,7,9
Contoso 8GB Super-Slim MP3/Video Player M800 Green,"Contoso, Ltd",Green,Contoso,2008-09-19 00:00:00,Sep,5,550,1,5
Contoso 8GB Super-Slim MP3/Video Player M800 White,"Contoso, Ltd",White,Contoso,2008-10-19 00:00:00,Oct,8,880,1,8
Contoso 90W AC/DC Power Adapter E300 Black,"Contoso, Ltd",Black,Contoso,2009-09-14 00:00:00,Sep,15,179,1,15
Contoso ADSL Modem Splitter/Filter X 1 E100 Grey,"Contoso, Ltd",Grey,Contoso,2009-03-18 00:00:00,Mar,15,269,1,15
Contoso ADSL Modem Splitter/Filter X 2 E200 Black,"Contoso, Ltd",Black,Contoso,2008-12-28 00:00:00,Dec,7,160,1,
Contoso ADSL Modem Splitter/Filter X 2 E200 Black,"Contoso, Ltd",Black,Contoso,2008-12-28 00:00:00,Jan,,,,7
Contoso Air conditioner 25000BTU L1672 Grey,"Contoso, Ltd",Grey,Contoso,2007-06-23 00:00:00,Jun,3,1908,1,2
Contoso Air conditioner 25000BTU L1672 Grey,"Contoso, Ltd",Grey,Contoso,2007-06-23 00:00:00,Jul,,,,1
Contoso Air conditioner 25000BTU L1672 Silver,"Contoso, Ltd",Silver,Contoso,2008-11-13 00:00:00,Nov,6,3816,1,6
Contoso Air conditioner 6000BTU E0180 White,"Contoso, Ltd",White,Contoso,2008-04-26 00:00:00,Apr,9,1800,1,
Contoso Air conditioner 6000BTU E0180 White,"Contoso, Ltd",White,Contoso,2008-04-26 00:00:00,May,,,,9
Contoso Air conditioner 6000BTU E0180 White,"Contoso, Ltd",White,Contoso,2009-02-19 00:00:00,Feb,7,1400,1,5
Contoso Air conditioner 6000BTU E0180 White,"Contoso, Ltd",White,Contoso,2009-02-19 00:00:00,Mar,,,,2
Contoso Air conditioner 7000BTU E0260 Grey,"Contoso, Ltd",Grey,Contoso,2007-04-19 00:00:00,Apr,4,1200,1,4
Contoso Air conditioner 7000BTU E0260 Silver,"Contoso, Ltd",Silver,Contoso,2009-05-07 00:00:00,May,14,4200,1,14
Contoso Air conditioner 7000BTU E0260 White,"Contoso, Ltd",White,Contoso,2009-06-27 00:00:00,Jun,5,1500,1,
Contoso Air conditioner 7000BTU E0260 White,"Contoso, Ltd",White,Contoso,2009-06-27 00:00:00,Jul,,,,5
Contoso Air conditioner 8000BTU M0320 Red,"Contoso, Ltd",Red,Contoso,2009-11-28 00:00:00,Nov,11,4400,1,
Contoso Air conditioner 8000BTU M0320 Red,"Contoso, Ltd",Red,Contoso,2009-11-28 00:00:00,Dec,,,,11
Contoso Air conditioner 8000BTU M0320 Silver,"Contoso, Ltd",Silver,Contoso,2007-11-01 00:00:00,Nov,8,3200,1,8
Contoso Battery charger - bike E200 White,"Contoso, Ltd",White,Contoso,2009-09-15 00:00:00,Sep,2,40,1,2
Contoso Behind Centrex X15 White,"Contoso, Ltd",White,Contoso,2007-11-20 00:00:00,Nov,12,600,1,10
Contoso Behind Centrex X15 White,"Contoso, Ltd",White,Contoso,2007-11-20 00:00:00,Dec,,,,2
Contoso Bluetooth Active Headphones L15 White,"Contoso, Ltd",White,Contoso,2009-01-22 00:00:00,Feb,,,,2
Contoso Bluetooth Active Headphones L15 White,"Contoso, Ltd",White,Contoso,2009-01-22 00:00:00,Jan,14,1820,1,12
Contoso Bluetooth Active Headphones L15 White,"Contoso, Ltd",White,Contoso,2009-11-10 00:00:00,Nov,14,1820,1,14
Contoso Bluetooth Active Headphones L15 White,"Contoso, Ltd",White,Contoso,2009-11-25 00:00:00,Nov,15,1950,1,
Contoso Bluetooth Active Headphones L15 White,"Contoso, Ltd",White,Contoso,2009-11-25 00:00:00,Dec,,,,15
Contoso Bluetooth Notebook Mouse E70 White,"Contoso, Ltd",White,Contoso,2009-12-01 00:00:00,Dec,8,400,1,8
Contoso Bright Light battery E20 Black,"Contoso, Ltd",Black,Contoso,2009-07-07 00:00:00,Jul,14,377,1,14
Contoso Bright Light battery E20 Black,"Contoso, Ltd",Black,Contoso,2009-12-30 00:00:00,,13,350,1,13
Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,"Contoso, Ltd",Black,Contoso,2009-01-24 00:00:00,Feb,,,,6
Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,"Contoso, Ltd",Black,Contoso,2009-01-24 00:00:00,Jan,8,95,1,2
Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,"Contoso, Ltd",White,Contoso,2008-03-06 00:00:00,Mar,9,107,1,9
Contoso Car power adapter M90 Black,"Contoso, Ltd",Black,Contoso,2007-07-12 00:00:00,Jul,7,140,1,7
Contoso Car power adapter M90 Black,"Contoso, Ltd",Black,Contoso,2007-07-30 00:00:00,Jul,11,219,1,
Contoso Car power adapter M90 Black,"Contoso, Ltd",Black,Contoso,2007-07-30 00:00:00,Aug,,,,11
Contoso Car power adapter M90 Grey,"Contoso, Ltd",Grey,Contoso,2008-11-15 00:00:00,Nov,8,160,1,8
Contoso Carrying Case E312 Silver,"Contoso, Ltd",Silver,Contoso,2007-11-17 00:00:00,Nov,2,100,1,2
Contoso Centrex Phone System L10 Black,"Contoso, Ltd",Black,Contoso,2008-07-02 00:00:00,Jul,11,473,1,11
Contoso Centrex Phone System L10 Black,"Contoso, Ltd",Black,Contoso,2009-06-04 00:00:00,Jun,14,602,1,14
Contoso Coffee Maker 12C M1000 Black,"Contoso, Ltd",Black,Contoso,2007-04-10 00:00:00,Apr,8,3560,5,8
Contoso Coffee Maker 12C M1000 Grey,"Contoso, Ltd",Grey,Contoso,2008-08-08 00:00:00,Aug,12,5340,1,12
Contoso Coffee Maker 12C M1000 Grey,"Contoso, Ltd",Grey,Contoso,2009-04-13 00:00:00,Apr,12,5340,1,12
Contoso Coffee Maker 12C M1000 Grey,"Contoso, Ltd",Grey,Contoso,2009-08-27 00:00:00,Aug,9,4005,1,
Contoso Coffee Maker 12C M1000 Grey,"Contoso, Ltd",Grey,Contoso,2009-08-27 00:00:00,Sep,,,,9
Contoso Coffee Maker 12C M1000 Silver,"Contoso, Ltd",Silver,Contoso,2007-03-14 00:00:00,Mar,9,4005,1,9
Contoso Coffee Maker 12C M1000 Silver,"Contoso, Ltd",Silver,Contoso,2009-04-21 00:00:00,Apr,9,4005,1,8
Contoso Coffee Maker 12C M1000 Silver,"Contoso, Ltd",Silver,Contoso,2009-04-21 00:00:00,May,,,,1
Contoso Coffee Maker 4C E0800 Grey,"Contoso, Ltd",Grey,Contoso,2009-11-04 00:00:00,Nov,7,909,1,7
Contoso Coffee Maker 5C E0900 Black,"Contoso, Ltd",Black,Contoso,2008-01-22 00:00:00,Feb,,,,1
Contoso Coffee Maker 5C E0900 Black,"Contoso, Ltd",Black,Contoso,2008-01-22 00:00:00,Jan,3,447,1,2
Contoso Coffee Maker 5C E0900 Black,"Contoso, Ltd",Black,Contoso,2009-06-29 00:00:00,Jun,6,894,1,
Contoso Coffee Maker 5C E0900 Black,"Contoso, Ltd",Black,Contoso,2009-06-29 00:00:00,Jul,,,,6
Contoso Coffee Maker 5C E0900 Silver,"Contoso, Ltd",Silver,Contoso,2007-12-16 00:00:00,Dec,7,1043,1,7
